Instance,Income
113265,54785.1232475598
113266,108983.4894542190
113267,82998.9256255800
113268,224014.3148095300
113269,29998.3886273200
113270,41538.9472173599
113271,217826.4099586190
113272,30272.7416857700
113273,63952.1560797801
113274,172657.0846370100
113275,23413.0297579716
113276,19074.3567759551
113277,7348.0947428569
113278,392266.9689558990
113279,75815.1417781600
113280,81971.8753904801
113281,157265.9000369400
113282,40877.9536169100
113283,60969.2240966498
113284,428616.6587526000
113285,26803.6739206100
113286,77909.0786312901
113287,139239.2055175700
113288,67471.3252579898
113289,77024.0363638297
113290,37683.8990391400
113291,37263.1328074600
113292,341682.6819994000
113293,21990.9679598890
113294,25676.0160850152
113295,371301.2427987990
113296,27419.7941158259
113297,32026.1448845328
113298,51848.3437548900
113299,48846.2451695901
113300,50062.6903526500
113301,25710.8896016999
113302,132861.0498727090
113303,62200.1657685799
113304,180802.0348043890
113305,48408.7642538599
113306,26385.1833839400
113307,164916.1025320100
113308,37156.8521729600
113309,73823.2682217599
113310,16637.4317534940
113311,61427.2563385398
113312,33678.2034591600
113313,147244.6802704690
113314,28560.1268355959
113315,110311.9993009290
113316,46741.9254454699
113317,71113.7224350900
113318,27399.7005875459
113319,22218.5432671259
113320,83466.5860926802
113321,27108.3952567299
113322,28349.3301311890
113323,48238.1450197801
113324,6939.6227446074
113325,10751.1807426900
113326,30918.9654469500
113327,49872.1456193100
113328,18417.1625090443
113329,278011.5026452890
113330,170218.6673304300
113331,13155.4113509960
113332,49894.7179039099
113333,229141.5275754690
113334,27950.3624384199
113335,7882.4729307467
113336,142034.8719462290
113337,6927.1889197681
113338,84704.6923000200
113339,25351.1368608299
113340,54395.8184292057
113341,128489.1725151390
113342,74555.5026536199
113343,22910.8837931810
113344,13098.7697033180
113345,24739.4236955551
113346,67003.1796545854
113347,87849.7266996298
113348,115349.3291873490
113349,41871.3649133300
113350,32600.7540679979
113351,185639.2526236790
113352,37687.4520634849
113353,98805.4782465497
113354,31816.8535624899
113355,217394.9325044790
113356,89237.9143402100
113357,9313.8432651940
113358,139806.0433923200
113359,6513.5307244295
113360,222074.9459210600
113361,170693.9726885800
113362,169454.4329455190
113363,61344.8738214600
113364,57684.4491222796
113365,77769.0406346902
113366,29400.5654305899
113367,71333.5202737585
113368,29751.1165346498
113369,106808.7784601290
113370,33478.9111340770
113371,123559.1992943400
113372,39495.9643356529
113373,94477.7200343102
113374,298658.2848854990
113375,113154.9936971790
113376,86557.9947371801
113377,60553.8255327500
113378,130532.5818943900
113379,174393.9414461590
113380,32210.5388234999
113381,141274.3115045500
113382,269610.8408768680
113383,30353.7469354099
113384,128738.4529238700
113385,210337.5142269090
113386,40015.0045287199
113387,136841.3842334800
113388,82109.6846973401
113389,21183.4804973859
113390,122468.9011766620
113391,60349.0985416798
113392,18681.1441457669
113393,66060.7594079200
113394,20823.4921939000
113395,58129.1806761100
113396,13218.0497569879
113397,27718.2175922361
113398,28738.6103738430
113399,53458.9172638800
113400,353068.8552727000
113401,25513.8922878999
113402,308997.5441225200
113403,224683.7343906900
113404,22561.0453247799
113405,53102.0921812298
113406,19340.5852068519
113407,163510.3730088700
113408,135538.9075439690
113409,74976.0991148201
113410,34082.2491076282
113411,45010.3314909399
113412,62725.7476999399
113413,589295.3815161990
113414,46236.1318782399
113415,16790.0944984699
113416,81399.3279954600
113417,815302.8967666960
113418,296931.6877238990
113419,33699.3061402390
113420,29892.9553219399
113421,30007.2182400419
113422,129794.6332434400
113423,57057.6675354402
113424,52118.8402587400
113425,59443.1240265600
113426,115020.6178735500
113427,128977.2109028190
113428,193206.9802037200
113429,167695.6377443200
113430,197855.5506952200
113431,117887.9660054800
113432,42550.7554120700
113433,48922.3430905380
113434,10730.2417690326
113435,23868.0366275499
113436,80425.3293692000
113437,30879.9057080100
113438,35108.8555314440
113439,91278.8667026899
113440,116279.0617921990
113441,18731.8982301149
113442,202208.1465894090
113443,164716.8124944400
113444,130129.5535339990
113445,58011.6556795400
113446,18280.8541241700
113447,37792.8371831688
113448,37721.2965682200
113449,114382.0624358500
113450,131493.7021334900
113451,40396.0044998299
113452,133885.0352729000
113453,160949.8315477090
113454,309190.1208893400
113455,45289.7110617099
113456,35940.9360780649
113457,41562.2728941600
113458,91447.2349457800
113459,40762.7919259802
113460,36087.7373179470
113461,5377.8872491458
113462,39781.2476304757
113463,16508.3424321700
113464,80139.5655837501
113465,2568.9872010927
113466,20627.7206161279
113467,28909.5613296201
113468,120561.1610507800
113469,33552.7969047899
113470,47205.7552559998
113471,27426.9982052360
113472,889438.4173805990
113473,189372.1250041290
113474,54578.7252932699
113475,48348.4484574799
113476,49507.7759327040
113477,125355.9616623400
113478,337503.6793281010
113479,147387.3145386190
113480,154787.0874216690
113481,327739.9109794400
113482,53783.4198477001
113483,19069.6802311400
113484,67504.2217896801
113485,82174.9630863497
113486,12173.3116205890
113487,90895.8537031501
113488,16552.2985645510
113489,36042.0382541899
113490,103324.8845060890
113491,247334.3124657500
113492,32158.5300358100
113493,117587.2447733490
113494,36173.0843615100
113495,131901.2729473200
113496,44448.9402509500
113497,133194.3503153890
113498,46459.3825689399
113499,34243.4968210440
113500,78028.2902093901
113501,40347.2172585601
113502,212295.6366834090
113503,38642.5484897100
113504,256114.3524789090
113505,11286.1812779680
113506,7122.9247988462
113507,118829.6739999690
113508,199234.7031960900
113509,25704.9329876110
113510,204054.8053138090
113511,134015.4553410990
113512,40421.7251470720
113513,37249.6532199099
113514,92185.1979060098
113515,23982.9654418770
113516,333413.4198722080
113517,8569.6540682619
113518,48383.7541439099
113519,158840.0448681500
113520,272890.2860317990
113521,195878.3308886400
113522,32453.7274050399
113523,50882.9146164852
113524,87683.4023855899
113525,81650.1015745597
113526,32218.8174280099
113527,143955.6566835190
113528,54307.3518477899
113529,36528.8309043199
113530,64041.4875422698
113531,125535.1150098100
113532,43611.3854971597
113533,154941.7806233300
113534,393544.9899704990
113535,72990.5732123599
113536,33255.8687941599
113537,89952.4493684698
113538,83611.6698919698
113539,33833.9913594800
113540,86530.1556624199
113541,31903.8074380669
113542,343244.6724713000
113543,6485.7346802966
113544,68096.2945304602
113545,125731.0735135190
113546,138825.1515500590
113547,31822.7300005400
113548,26909.4810467880
113549,41113.9714042299
113550,34077.0301600600
113551,27754.2854705020
113552,63527.0290457599
113553,9688.7028559589
113554,369394.9131476010
113555,101028.1402071500
113556,76014.6438168599
113557,39430.4387258451
113558,29165.9236802420
113559,179002.1033747690
113560,59541.7799714101
113561,67310.4181881796
113562,61440.1520674600
113563,361915.1446994990
113564,30735.7429006400
113565,31506.2910005599
113566,178755.7919008490
113567,264177.0995766690
113568,297075.5782290980
113569,197228.2008435800
113570,292898.1434133000
113571,33321.4183477370
113572,234521.4700180390
113573,44784.4212623419
113574,29245.5228227901
113575,20577.6595460600
113576,224161.7375007290
113577,41040.9600585949
113578,43119.1860795200
113579,205725.1085948890
113580,89293.8066994500
113581,261852.6229037990
113582,20843.2384036249
113583,97996.3669010798
113584,32078.6038848819
113585,99368.0453814604
113586,14719.1089459330
113587,48595.8998643999
113588,158175.7102125690
113589,31433.0090328901
113590,271724.2214248100
113591,137599.2262392800
113592,23615.8458618160
113593,36208.8976896501
113594,67961.2955864399
113595,303534.0823976990
113596,243009.9817491100
113597,29290.8587933600
113598,41445.2608722098
113599,42658.4307143399
113600,142630.0869873890
113601,26421.9658824500
113602,210035.3506205290
113603,40282.7247787998
113604,52918.7045318899
113605,41982.0645957999
113606,186879.5286076800
113607,85903.0463113200
113608,144611.3261968090
113609,34657.2875845039
113610,55963.0710772598
113611,142621.9103022850
113612,314575.7051591000
113613,95799.3236659698
113614,24341.1564838599
113615,31582.2691695029
113616,92644.9599752598
113617,105111.3551150100
113618,209321.3950760580
113619,158532.3131105690
113620,45308.3598853301
113621,79905.7814044602
113622,15057.3230680592
113623,15293.5400617934
113624,204649.3592368700
113625,151087.5482659500
113626,64322.0695551801
113627,67086.5856893801
113628,46235.9504159700
113629,16428.7179496759
113630,102767.6667560500
113631,33779.3353005500
113632,28633.1295036299
113633,30061.3751300061
113634,375912.3407466980
113635,74940.3671281800
113636,105911.1209745300
113637,9741.9311395461
113638,70039.3255807499
113639,72470.4320942899
113640,38352.9333671200
113641,47952.6489780700
113642,171831.0847864090
113643,30441.2794714798
113644,424468.8312999000
113645,275329.3160301990
113646,237574.5079039700
113647,71269.3266122599
113648,62035.0555297798
113649,123696.4968557560
113650,13619.3083075889
113651,60575.0138220598
113652,32199.7210788900
113653,121874.2135410590
113654,79324.7310894100
113655,72109.8637858299
113656,128477.1157891790
113657,569627.2275642990
113658,24269.4456852698
113659,144819.8814269800
113660,17142.0106346314
113661,151466.6861717190
113662,88563.0749637895
113663,86161.8161143001
113664,13269.8648249980
113665,476931.6194766980
113666,37721.0203910500
113667,57038.4651107600
113668,116628.1358306690
113669,29548.8130467599
113670,41344.7573024330
113671,120873.5589345390
113672,231002.2880167100
113673,93715.0128612898
113674,231108.5254532790
113675,446114.5560701210
113676,63902.7648683397
113677,21492.9756025260
113678,57143.1813164099
113679,181578.6336886300
113680,31274.0052840671
113681,25655.7883361199
113682,38361.6986806799
113683,41808.9733201700
113684,102599.4344027600
113685,39943.9117798299
113686,87945.9802347902
113687,43797.7838157199
113688,83063.1710545099
113689,31806.5843589800
113690,38747.4073937199
113691,106165.4743460700
113692,22530.3704644800
113693,107917.2168725290
113694,146989.2554931800
113695,31212.0530729090
113696,112643.0427431590
113697,275734.3611125700
113698,75650.6322966100
113699,53266.7042097199
113700,111864.4604165990
113701,128196.3341308600
113702,156156.7966491990
113703,50481.2445849900
113704,43147.9153224001
113705,101066.5783730990
113706,356910.3071044000
113707,43626.5970475699
113708,67526.7349003399
113709,39794.1143722899
113710,107938.4575143590
113711,33055.3663111699
113712,11970.9650143597
113713,39047.5984222400
113714,42373.1816265301
113715,30773.8013667180
113716,16349.2737407859
113717,941474.8677886990
113718,125696.4818067300
113719,33605.9844392640
113720,47305.9520386700
113721,27881.3261485299
113722,172243.7359022300
113723,167624.0213353990
113724,104220.5518824400
113725,250552.7031239300
113726,26907.6080985609
113727,59752.1851840104
113728,45188.2982406599
113729,5979.3302494858
113730,65995.1235023900
113731,90974.1251848868
113732,141285.3076067200
113733,70338.6392946599
113734,68807.7608288198
113735,11606.8715917414
113736,32009.2869441999
113737,46833.1208357650
113738,61948.2739770698
113739,19834.3934089400
113740,52203.9432847698
113741,32372.5121885129
113742,287470.4077526990
113743,134580.7480271890
113744,51282.5725366398
113745,37305.3914254401
113746,33379.9866672699
113747,27984.3831883769
113748,98424.9192836398
113749,159725.6734875700
113750,82380.8591081801
113751,46991.0215951701
113752,41725.6464803099
113753,210166.8623483490
113754,261270.7029281990
113755,59106.4097219901
113756,39729.0341718450
113757,118616.0364178590
113758,223900.5894714800
113759,56916.3709464600
113760,9542.3938938940
113761,35769.5476166649
113762,25031.2016121800
113763,86076.0222628599
113764,164755.7650786690
113765,168943.9938550090
113766,115319.8376336500
113767,61259.5806884200
113768,27627.8176829001
113769,66993.4341889418
113770,129511.6835693690
113771,66758.6457070499
113772,102616.9782504600
